team_id,year_id,name,lg_id
KCA2010,2010,Kansas City Royals,AL
ANA2010,2010,Los Angeles Angels of Anaheim,AL
LAN2010,2010,Los Angeles Dodgers,NL
MIL2010,2010,Milwaukee Brewers,NL
MIN2010,2010,Minnesota Twins,AL
NYA2010,2010,New York Yankees,AL
NYN2010,2010,New York Mets,NL
OAK2010,2010,Oakland Athletics,AL
PHI2010,2010,Philadelphia Phillies,NL
PIT2010,2010,Pittsburgh Pirates,NL
SDN2010,2010,San Diego Padres,NL
SEA2010,2010,Seattle Mariners,AL
SFN2010,2010,San Francisco Giants,NL
SLN2010,2010,St. Louis Cardinals,NL
TBA2010,2010,Tampa Bay Rays,AL
TEX2010,2010,Texas Rangers,AL
TOR2010,2010,Toronto Blue Jays,AL
WAS2010,2010,Washington Nationals,NL
ARI2011,2011,Arizona Diamondbacks,NL
ATL2011,2011,Atlanta Braves,NL
BAL2011,2011,Baltimore Orioles,AL
BOS2011,2011,Boston Red Sox,AL
CHA2011,2011,Chicago White Sox,AL
CHN2011,2011,Chicago Cubs,NL
CIN2011,2011,Cincinnati Reds,NL
CLE2011,2011,Cleveland Indians,AL
COL2011,2011,Colorado Rockies,NL
DET2011,2011,Detroit Tigers,AL
FLO2011,2011,Florida Marlins,NL
HOU2011,2011,Houston Astros,NL
KCA2011,2011,Kansas City Royals,AL
ANA2011,2011,Los Angeles Angels of Anaheim,AL
LAN2011,2011,Los Angeles Dodgers,NL
MIL2011,2011,Milwaukee Brewers,NL
MIN2011,2011,Minnesota Twins,AL
NYA2011,2011,New York Yankees,AL
NYN2011,2011,New York Mets,NL
OAK2011,2011,Oakland Athletics,AL
PHI2011,2011,Philadelphia Phillies,NL
PIT2011,2011,Pittsburgh Pirates,NL
SDN2011,2011,San Diego Padres,NL
SEA2011,2011,Seattle Mariners,AL
SFN2011,2011,San Francisco Giants,NL
SLN2011,2011,St. Louis Cardinals,NL
TBA2011,2011,Tampa Bay Rays,AL
TEX2011,2011,Texas Rangers,AL
TOR2011,2011,Toronto Blue Jays,AL
WAS2011,2011,Washington Nationals,NL
ARI2012,2012,Arizona Diamondbacks,NL
ATL2012,2012,Atlanta Braves,NL
BAL2012,2012,Baltimore Orioles,AL
BOS2012,2012,Boston Red Sox,AL
CHA2012,2012,Chicago White Sox,AL
CHN2012,2012,Chicago Cubs,NL
CIN2012,2012,Cincinnati Reds,NL
CLE2012,2012,Cleveland Indians,AL
COL2012,2012,Colorado Rockies,NL
DET2012,2012,Detroit Tigers,AL
HOU2012,2012,Houston Astros,NL
KCA2012,2012,Kansas City Royals,AL
ANA2012,2012,Los Angeles Angels of Anaheim,AL
LAN2012,2012,Los Angeles Dodgers,NL
MIA2012,2012,Miami Marlins,NL
MIL2012,2012,Milwaukee Brewers,NL
MIN2012,2012,Minnesota Twins,AL
NYA2012,2012,New York Yankees,AL
NYN2012,2012,New York Mets,NL
OAK2012,2012,Oakland Athletics,AL
PHI2012,2012,Philadelphia Phillies,NL
PIT2012,2012,Pittsburgh Pirates,NL
SDN2012,2012,San Diego Padres,NL
SEA2012,2012,Seattle Mariners,AL
SFN2012,2012,San Francisco Giants,NL
SLN2012,2012,St. Louis Cardinals,NL
TBA2012,2012,Tampa Bay Rays,AL
TEX2012,2012,Texas Rangers,AL
TOR2012,2012,Toronto Blue Jays,AL
WAS2012,2012,Washington Nationals,NL
ARI2013,2013,Arizona Diamondbacks,NL
ATL2013,2013,Atlanta Braves,NL
BAL2013,2013,Baltimore Orioles,AL
BOS2013,2013,Boston Red Sox,AL
CHA2013,2013,Chicago White Sox,AL
CHN2013,2013,Chicago Cubs,NL
CIN2013,2013,Cincinnati Reds,NL
CLE2013,2013,Cleveland Indians,AL
COL2013,2013,Colorado Rockies,NL
DET2013,2013,Detroit Tigers,AL
HOU2013,2013,Houston Astros,AL
KCA2013,2013,Kansas City Royals,AL
ANA2013,2013,Los Angeles Angels of Anaheim,AL
LAN2013,2013,Los Angeles Dodgers,NL
MIA2013,2013,Miami Marlins,NL
MIL2013,2013,Milwaukee Brewers,NL
MIN2013,2013,Minnesota Twins,AL
NYA2013,2013,New York Yankees,AL
NYN2013,2013,New York Mets,NL
OAK2013,2013,Oakland Athletics,AL
PHI2013,2013,Philadelphia Phillies,NL
PIT2013,2013,Pittsburgh Pirates,NL
SDN2013,2013,San Diego Padres,NL
SEA2013,2013,Seattle Mariners,AL
SFN2013,2013,San Francisco Giants,NL
SLN2013,2013,St. Louis Cardinals,NL
TBA2013,2013,Tampa Bay Rays,AL
TEX2013,2013,Texas Rangers,AL
TOR2013,2013,Toronto Blue Jays,AL
WAS2013,2013,Washington Nationals,NL
ARI2014,2014,Arizona Diamondbacks,NL
ATL2014,2014,Atlanta Braves,NL
BAL2014,2014,Baltimore Orioles,AL
BOS2014,2014,Boston Red Sox,AL
CHA2014,2014,Chicago White Sox,AL
CHN2014,2014,Chicago Cubs,NL
CIN2014,2014,Cincinnati Reds,NL
CLE2014,2014,Cleveland Indians,AL
COL2014,2014,Colorado Rockies,NL
DET2014,2014,Detroit Tigers,AL
HOU2014,2014,Houston Astros,AL
KCA2014,2014,Kansas City Royals,AL
ANA2014,2014,Los Angeles Angels of Anaheim,AL
LAN2014,2014,Los Angeles Dodgers,NL
MIA2014,2014,Miami Marlins,NL
MIL2014,2014,Milwaukee Brewers,NL
MIN2014,2014,Minnesota Twins,AL
NYA2014,2014,New York Yankees,AL
NYN2014,2014,New York Mets,NL
OAK2014,2014,Oakland Athletics,AL
PHI2014,2014,Philadelphia Phillies,NL
PIT2014,2014,Pittsburgh Pirates,NL
SDN2014,2014,San Diego Padres,NL
SEA2014,2014,Seattle Mariners,AL
SFN2014,2014,San Francisco Giants,NL
SLN2014,2014,St. Louis Cardinals,NL
TBA2014,2014,Tampa Bay Rays,AL
TEX2014,2014,Texas Rangers,AL
TOR2014,2014,Toronto Blue Jays,AL
WAS2014,2014,Washington Nationals,NL
ARI2015,2015,Arizona Diamondbacks,NL
ATL2015,2015,Atlanta Braves,NL
BAL2015,2015,Baltimore Orioles,AL
BOS2015,2015,Boston Red Sox,AL
CHA2015,2015,Chicago White Sox,AL
CHN2015,2015,Chicago Cubs,NL
CIN2015,2015,Cincinnati Reds,NL
CLE2015,2015,Cleveland Indians,AL
COL2015,2015,Colorado Rockies,NL
DET2015,2015,Detroit Tigers,AL
HOU2015,2015,Houston Astros,AL
KCA2015,2015,Kansas City Royals,AL
ANA2015,2015,Los Angeles Angels of Anaheim,AL
LAN2015,2015,Los Angeles Dodgers,NL
MIA2015,2015,Miami Marlins,NL
MIL2015,2015,Milwaukee Brewers,NL
MIN2015,2015,Minnesota Twins,AL
NYA2015,2015,New York Yankees,AL
NYN2015,2015,New York Mets,NL
OAK2015,2015,Oakland Athletics,AL
PHI2015,2015,Philadelphia Phillies,NL
PIT2015,2015,Pittsburgh Pirates,NL
SDN2015,2015,San Diego Padres,NL
SEA2015,2015,Seattle Mariners,AL
SFN2015,2015,San Francisco Giants,NL
SLN2015,2015,St. Louis Cardinals,NL
TBA2015,2015,Tampa Bay Rays,AL
TEX2015,2015,Texas Rangers,AL
TOR2015,2015,Toronto Blue Jays,AL
WAS2015,2015,Washington Nationals,NL
ARI2016,2016,Arizona Diamondbacks,NL
ATL2016,2016,Atlanta Braves,NL
BAL2016,2016,Baltimore Orioles,AL
BOS2016,2016,Boston Red Sox,AL
CHA2016,2016,Chicago White Sox,AL
CHN2016,2016,Chicago Cubs,NL
CIN2016,2016,Cincinnati Reds,NL
CLE2016,2016,Cleveland Indians,AL
COL2016,2016,Colorado Rockies,NL
DET2016,2016,Detroit Tigers,AL
HOU2016,2016,Houston Astros,AL
KCA2016,2016,Kansas City Royals,AL
ANA2016,2016,Los Angeles Angels of Anaheim,AL
LAN2016,2016,Los Angeles Dodgers,NL
MIA2016,2016,Miami Marlins,NL
MIL2016,2016,Milwaukee Brewers,NL
MIN2016,2016,Minnesota Twins,AL
NYA2016,2016,New York Yankees,AL
NYN2016,2016,New York Mets,NL
OAK2016,2016,Oakland Athletics,AL
PHI2016,2016,Philadelphia Phillies,NL
PIT2016,2016,Pittsburgh Pirates,NL
SDN2016,2016,San Diego Padres,NL
SEA2016,2016,Seattle Mariners,AL
SFN2016,2016,San Francisco Giants,NL
SLN2016,2016,St. Louis Cardinals,NL
TBA2016,2016,Tampa Bay Rays,AL
TEX2016,2016,Texas Rangers,AL
TOR2016,2016,Toronto Blue Jays,AL
WAS2016,2016,Washington Nationals,NL
ARI2017,2017,Arizona Diamondbacks,NL
ATL2017,2017,Atlanta Braves,NL
BAL2017,2017,Baltimore Orioles,AL
BOS2017,2017,Boston Red Sox,AL
CHA2017,2017,Chicago White Sox,AL
CHN2017,2017,Chicago Cubs,NL
CIN2017,2017,Cincinnati Reds,NL
CLE2017,2017,Cleveland Indians,AL
COL2017,2017,Colorado Rockies,NL
DET2017,2017,Detroit Tigers,AL
HOU2017,2017,Houston Astros,AL
KCA2017,2017,Kansas City Royals,AL
ANA2017,2017,Los Angeles Angels of Anaheim,AL
LAN2017,2017,Los Angeles Dodgers,NL
MIA2017,2017,Miami Marlins,NL
MIL2017,2017,Milwaukee Brewers,NL
MIN2017,2017,Minnesota Twins,AL
NYA2017,2017,New York Yankees,AL
NYN2017,2017,New York Mets,NL
OAK2017,2017,Oakland Athletics,AL
PHI2017,2017,Philadelphia Phillies,NL
PIT2017,2017,Pittsburgh Pirates,NL
SDN2017,2017,San Diego Padres,NL
SEA2017,2017,Seattle Mariners,AL
SFN2017,2017,San Francisco Giants,NL
SLN2017,2017,St. Louis Cardinals,NL
TBA2017,2017,Tampa Bay Rays,AL
TEX2017,2017,Texas Rangers,AL
TOR2017,2017,Toronto Blue Jays,AL
WAS2017,2017,Washington Nationals,NL
ARI2018,2018,Arizona Diamondbacks,NL
ATL2018,2018,Atlanta Braves,NL
BAL2018,2018,Baltimore Orioles,AL
BOS2018,2018,Boston Red Sox,AL
CHA2018,2018,Chicago White Sox,AL
CHN2018,2018,Chicago Cubs,NL
CIN2018,2018,Cincinnati Reds,NL
CLE2018,2018,Cleveland Indians,AL
COL2018,2018,Colorado Rockies,NL
DET2018,2018,Detroit Tigers,AL
HOU2018,2018,Houston Astros,AL
KCA2018,2018,Kansas City Royals,AL
ANA2018,2018,Los Angeles Angels of Anaheim,AL
LAN2018,2018,Los Angeles Dodgers,NL
MIA2018,2018,Miami Marlins,NL
MIL2018,2018,Milwaukee Brewers,NL
MIN2018,2018,Minnesota Twins,AL
NYA2018,2018,New York Yankees,AL
NYN2018,2018,New York Mets,NL
OAK2018,2018,Oakland Athletics,AL
PHI2018,2018,Philadelphia Phillies,NL
PIT2018,2018,Pittsburgh Pirates,NL
SDN2018,2018,San Diego Padres,NL
SEA2018,2018,Seattle Mariners,AL
SFN2018,2018,San Francisco Giants,NL
SLN2018,2018,St. Louis Cardinals,NL
TBA2018,2018,Tampa Bay Rays,AL
TEX2018,2018,Texas Rangers,AL
TOR2018,2018,Toronto Blue Jays,AL
WAS2018,2018,Washington Nationals,NL
ARI2019,2019,Arizona Diamondbacks,NL
ATL2019,2019,Atlanta Braves,NL
BAL2019,2019,Baltimore Orioles,AL
BOS2019,2019,Boston Red Sox,AL
CHA2019,2019,Chicago White Sox,AL
CHN2019,2019,Chicago Cubs,NL
CIN2019,2019,Cincinnati Reds,NL
CLE2019,2019,Cleveland Indians,AL
COL2019,2019,Colorado Rockies,NL
DET2019,2019,Detroit Tigers,AL
HOU2019,2019,Houston Astros,AL
KCA2019,2019,Kansas City Royals,AL
ANA2019,2019,Los Angeles Angels of Anaheim,AL
LAN2019,2019,Los Angeles Dodgers,NL
MIA2019,2019,Miami Marlins,NL
MIL2019,2019,Milwaukee Brewers,NL
MIN2019,2019,Minnesota Twins,AL
NYA2019,2019,New York Yankees,AL
NYN2019,2019,New York Mets,NL
OAK2019,2019,Oakland Athletics,AL
PHI2019,2019,Philadelphia Phillies,NL
PIT2019,2019,Pittsburgh Pirates,NL
SDN2019,2019,San Diego Padres,NL
SEA2019,2019,Seattle Mariners,AL
SFN2019,2019,San Francisco Giants,NL
SLN2019,2019,St. Louis Cardinals,NL
TBA2019,2019,Tampa Bay Rays,AL
TEX2019,2019,Texas Rangers,AL
TOR2019,2019,Toronto Blue Jays,AL
WAS2019,2019,Washington Nationals,NL
ARI2020,2020,Arizona Diamondbacks,NL
ATL2020,2020,Atlanta Braves,NL
BAL2020,2020,Baltimore Orioles,AL
BOS2020,2020,Boston Red Sox,AL
CHA2020,2020,Chicago White Sox,AL
CHN2020,2020,Chicago Cubs,NL
CIN2020,2020,Cincinnati Reds,NL
CLE2020,2020,Cleveland Indians,AL
COL2020,2020,Colorado Rockies,NL
DET2020,2020,Detroit Tigers,AL
HOU2020,2020,Houston Astros,AL
KCA2020,2020,Kansas City Royals,AL
ANA2020,2020,Los Angeles Angels of Anaheim,AL
LAN2020,2020,Los Angeles Dodgers,NL
MIA2020,2020,Miami Marlins,NL
MIL2020,2020,Milwaukee Brewers,NL
MIN2020,2020,Minnesota Twins,AL
NYA2020,2020,New York Yankees,AL
NYN2020,2020,New York Mets,NL
OAK2020,2020,Oakland Athletics,AL
PHI2020,2020,Philadelphia Phillies,NL
PIT2020,2020,Pittsburgh Pirates,NL
SDN2020,2020,San Diego Padres,NL
SEA2020,2020,Seattle Mariners,AL
SFN2020,2020,San Francisco Giants,NL
SLN2020,2020,St. Louis Cardinals,NL
TBA2020,2020,Tampa Bay Rays,AL
TEX2020,2020,Texas Rangers,AL
TOR2020,2020,Toronto Blue Jays,AL
WAS2020,2020,Washington Nationals,NL
ARI2021,2021,Arizona Diamondbacks,NL
ATL2021,2021,Atlanta Braves,NL
BAL2021,2021,Baltimore Orioles,AL
BOS2021,2021,Boston Red Sox,AL
CHA2021,2021,Chicago White Sox,AL
CHN2021,2021,Chicago Cubs,NL
CIN2021,2021,Cincinnati Reds,NL
CLE2021,2021,Cleveland Indians,AL
COL2021,2021,Colorado Rockies,NL
DET2021,2021,Detroit Tigers,AL
HOU2021,2021,Houston Astros,AL
KCA2021,2021,Kansas City Royals,AL
ANA2021,2021,Los Angeles Angels of Anaheim,AL
LAN2021,2021,Los Angeles Dodgers,NL
MIA2021,2021,Miami Marlins,NL
MIL2021,2021,Milwaukee Brewers,NL
MIN2021,2021,Minnesota Twins,AL
NYA2021,2021,New York Yankees,AL
NYN2021,2021,New York Mets,NL
OAK2021,2021,Oakland Athletics,AL
PHI2021,2021,Philadelphia Phillies,NL
PIT2021,2021,Pittsburgh Pirates,NL
SDN2021,2021,San Diego Padres,NL
SEA2021,2021,Seattle Mariners,AL
SFN2021,2021,San Francisco Giants,NL
SLN2021,2021,St. Louis Cardinals,NL
TBA2021,2021,Tampa Bay Rays,AL
TEX2021,2021,Texas Rangers,AL
TOR2021,2021,Toronto Blue Jays,AL
WAS2021,2021,Washington Nationals,NL
ARI2022,2022,Arizona Diamondbacks,NL
ATL2022,2022,Atlanta Braves,NL
BAL2022,2022,Baltimore Orioles,AL
BOS2022,2022,Boston Red Sox,AL
CHA2022,2022,Chicago White Sox,AL
CHN2022,2022,Chicago Cubs,NL
CIN2022,2022,Cincinnati Reds,NL
CLE2022,2022,Cleveland Indians,AL
COL2022,2022,Colorado Rockies,NL
DET2022,2022,Detroit Tigers,AL
HOU2022,2022,Houston Astros,AL
KCA2022,2022,Kansas City Royals,AL
ANA2022,2022,Los Angeles Angels of Anaheim,AL
LAN2022,2022,Los Angeles Dodgers,NL
MIA2022,2022,Miami Marlins,NL
MIL2022,2022,Milwaukee Brewers,NL
MIN2022,2022,Minnesota Twins,AL
NYA2022,2022,New York Yankees,AL
NYN2022,2022,New York Mets,NL
OAK2022,2022,Oakland Athletics,AL
PHI2022,2022,Philadelphia Phillies,NL
PIT2022,2022,Pittsburgh Pirates,NL
SDN2022,2022,San Diego Padres,NL
SEA2022,2022,Seattle Mariners,AL
SFN2022,2022,San Francisco Giants,NL
SLN2022,2022,St. Louis Cardinals,NL
TBA2022,2022,Tampa Bay Rays,AL
TEX2022,2022,Texas Rangers,AL
TOR2022,2022,Toronto Blue Jays,AL
WAS2022,2022,Washington Nationals,NL
